SCHID,NAME,RC_CODE,School Name:,Organization Name:,Website:_1,Program Name:,Program Description:,Time,OST_CATEGORY,Grades Served:,PROG_PREK,PROG_ELEM,PROG_MIDDLE,SCHOOL_PREK,SCHOOL_ELEM,SCHOOL_MIDDLE,Program Areas:,Program Subareas:,Days of Operation:,Student Fees?,Explanation of Student Fees,Service Capacity
00350154,Chittick Elementary School,101247,Chittick Elementary School,Playworks,www.playworks.org/communities/newengland,Playworks Coach Service,"Playworks coach focuses on implementing four key areas:

1. Recess - The coach creates a safe, fun, and inclusive playground by developing and modelling standard agreements for behavior and conflict resolution skills, teaching kids the rules and strategies of the games, and recruiting disengaged students to participate.

2. Junior Coach Leadership Program - Junior Coaches are a mix of 4th through 6th grade students who participate in regular trainings that focus on teaching valuable skills like leadership, conflict resolution, inclusion and community action, successfully improving their self-esteem, self advocacy, leadership ability, and desire to improve academically.

3. Class Game Time - The coach leads instructional time with individual classes throughout the year. During this time, the coach teaches foundational skills and activities that will prepare students so they can confidently engage in and enjoy recess.

4. Interscholastic Leagues - The coach leads non-competitive teams designed to develop skills, provide a positive team experience, and teach good sporting behavior to students.","School Day (Class Time), Afterschool, School Day (Non-Class Time)",CONFIRMED_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social, Emotional & Behavioral Health'",'Social Emotional Learning',"'Monday','Tuesday','Wednesday','Thursday','Friday'",No,"There is a school fee of $31,000.00 due per year (not charged to students).",248.0
00350264,Kennedy Patrick J Elementary School,101320,P.J. Kennedy Elementary School,Playworks,www.playworks.org/communities/newengland,Playworks TeamUp Service,"A Playworks site coordinator and recess team focus on three key programmatic areas:

1. Recess - The site coordinator and your recess team develop standard agreements for behavior and conflict resolution skills, teach kids the rules and strategies of the games, and recruit disengaged students to participate.

2. Junior Coach Program - The site coordinator and your recess team will implement a Junior Coach program to establish student leadership within the school and to build student ownership of key recess responsibilities. In collaboration with your teachers, students from 4th and 5th grades are chosen to serve as role models on the playground. Trainings for Junior Coaches are held regularly, outside of school time.

3. Class Game Time - The site coordinator leads instructional time with individual classes throughout the year. During this time the coach teaches foundational skills and activities that will prepare students to enjoy recess and increase engagement.","School Day, Afterschool",CONFIRMED_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social, Emotional & Behavioral Health'",,"'Monday','Tuesday','Thursday','Friday'",No,"There is a school fee of $13,000.00 due per year.",279.0
00350016,Mattahunt Elementary School,101351,Mattahunt Elementary School,Playworks,www.playworks.org/communities/newengland,Playworks TeamUp Service,"A Playworks site coordinator and recess team focus on three key programmatic areas:

1. Recess - The site coordinator and your recess team develop standard agreements for behavior and conflict resolution skills, teach kids the rules and strategies of the games, and recruit disengaged students to participate.

2. Junior Coach Program - The site coordinator and your recess team will implement a Junior Coach program to establish student leadership within the school and to build student ownership of key recess responsibilities. In collaboration with your teachers, students from 4th and 5th grades are chosen to serve as role models on the playground. Trainings for Junior Coaches are held regularly, outside of school time.

3. Class Game Time - The site coordinator leads instructional time with individual classes throughout the year. During this time the coach teaches foundational skills and activities that will prepare students to enjoy recess and increase engagement.","School Day, Afterschool",CONFIRMED_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social, Emotional & Behavioral Health'",,"'Monday','Tuesday','Thursday','Friday'",No,"There is a school fee of $13,000.00 due per year.",581.0
00350010,Haynes Early Education Center,101401,Haynes Early Education Center,Prove Them Wrong The Association (PTW),ptwhoops.org,Prove Them Wrong (PTW),"It’s Bigger Than Basketball
From the beginning, our mission has been to develop our athletes into the best versions of themselves using basketball as a vehicle of teaching. Our approach revolves around our Big 3: Fundamentals, Basketball IQ and Personal Development. We are committed to guiding our students towards excellence both in their athletic pursuits and personal growth, fostering a culture of healthy competition and learning within a supportive environment led by dedicated trainers and mentors. We aim to serve over 10 cities throughout the Greater Boston and Middlesex County areas, positively impacting the lives of over 2,500 young athletes. We consider it a privilege to help athletes of all skill levels provided they demonstrate consistency, hard-work and dedication. Our expectations are that our athletes exhibit constant growth, no matter how big or small their goals. PTW places a strong emphasis on leaving a lasting mark on our athletes, transcending their time with our program. The world today presents many challenges for the youth. All young individuals deserve a chance to become the best version of themselves both mentally and physically. At PTW, we chose success the right way – It’s Bigger than Basketball.",,NaN_UNVERIFIED,"'K2','1'",True,True,False,True,True,False,,,'Friday',No,,
00350116,Roosevelt K-8 School,101404,Roosevelt K-8 School,Raising A Reader MA,http://raisingareaderma.org/,Raising a Reader Classic Model,"Raising A Reader MA is an evidence-based early literacy program that helps families of young children (birth through age six) develop, practice, and maintain habits of reading together at home. Our core program model, which both increases access to books and offers support for strengthening the culture of reading at home, is driven by more than 25 years of research that shows a significant factor impacting a child’s academic success is being regularly read to by a parent or other primary adult caregiver before starting kindergarten.",,NaN_UNVERIFIED,"'K0','K1','K2'",True,False,False,True,True,True,,,"'Monday','Tuesday','Wednesday','Thursday','Friday'",No,,88.0
00350656,Mario Umana Academy,101504,Mario Umana Academy,Raising A Reader MA,http://raisingareaderma.org/,Raising a Reader Classic Model,"Raising A Reader MA is an evidence-based early literacy program that helps families of young children (birth through age six) develop, practice, and maintain habits of reading together at home. Our core program model, which both increases access to books and offers support for strengthening the culture of reading at home, is driven by more than 25 years of research that shows a significant factor impacting a child’s academic success is being regularly read to by a parent or other primary adult caregiver before starting kindergarten.",,NaN_UNVERIFIED,"'K0','K1','K2'",True,False,False,True,True,True,,,"'Monday','Tuesday','Wednesday','Thursday','Friday'",No,,120.0
00350426,Henderson K-12 Inclusion School Upper,,Department of Early Childhood,Raising A Reader MA,http://raisingareaderma.org/,Raising a Reader Classic Model,"Raising A Reader MA is an evidence-based early literacy program that helps families of young children (birth through age six) develop, practice, and maintain habits of reading together at home. Our core program model, which both increases access to books and offers support for strengthening the culture of reading at home, is driven by more than 25 years of research that shows a significant factor impacting a child’s academic success is being regularly read to by a parent or other primary adult caregiver before starting kindergarten.",,NaN_UNVERIFIED,'Alternative Education',False,False,False,False,True,True,,,"'Monday','Tuesday','Wednesday','Thursday','Friday'",No,,350.0
00350302,Adams Elementary School,101203,Adams Elementary School,Read to a Child,www.readtoachild.org,Read to a Child Read Aloud Mentoring Program,"Volunteer mentors, usually from nearby partner corporations and some from the Community, read aloud 1:1 to students in person at the school or virtually via Zoom. Our Program Coordinator will facilitate the read aloud sessions in the school or she  will host the sessions on Zoom and manage contacts and logistics with the assistance of teachers and school personnel. Students in grades K-4 are referred by their teachers for the program. This will include contact with teachers directly to set up schedules, possibly change schedules, obtain teacher referrals for the program, or consult about a student in the program, and gather student assessments at the end of the program year. The program will run from from October to end of May/early June. ",School Day,NOT_OST,"'K2','1','2','3','4'",True,True,False,True,True,True,"'Academic Support & Enrichment','Social Emotional & Behavioral Health'",'Literacy',,No,Read to a Child covers all costs associated with the program.,32.0
00350146,Condon K-8 School,101251,Condon Elementary School,Read to a Child,www.readtoachild.org,Read to a Child Read Aloud Mentoring Program,"Volunteer mentors, usually from nearby partner corporations and some from the Community, read aloud 1:1 to students in person at the school or virtually via Zoom. Our Program Coordinator will facilitate the read aloud sessions in the school or she  will host the sessions on Zoom and manage contacts and logistics with the assistance of teachers and school personnel. Students in grades K-4 are referred by their teachers for the program. This will include contact with teachers directly to set up schedules, possibly change schedules, obtain teacher referrals for the program, or consult about a student in the program, and gather student assessments at the end of the program year. The program will run from from October to end of May/early June. ",School Day,NOT_OST,,False,False,False,True,True,True,"'Academic Support & Enrichment','Social Emotional & Behavioral Health'",'Literacy',,No,Read to a Child covers all costs associated with the program.,33.0
00350200,Harvard-Kent Elementary School,101324,Harvard/Kent Elementary School,Read to a Child,www.readtoachild.org,Read to a Child Read Aloud Mentoring Program,"Volunteer mentors, usually from nearby partner corporations and some from the Community, read aloud 1:1 to students in person at the school or virtually via Zoom. Our Program Coordinator will facilitate the read aloud sessions in the school or she  will host the sessions on Zoom and manage contacts and logistics with the assistance of teachers and school personnel. Students in grades K-4 are referred by their teachers for the program. This will include contact with teachers directly to set up schedules, possibly change schedules, obtain teacher referrals for the program, or consult about a student in the program, and gather student assessments at the end of the program year. The program will run from from October to end of May/early June. ",School Day,NOT_OST,,False,False,False,True,True,True,"'Academic Support & Enrichment','Social Emotional & Behavioral Health'",'Literacy',,No,Read to a Child covers all costs associated with the program.,38.0
00350286,Quincy Elementary School,101398,Quincy Elementary School,Read to a Child,www.readtoachild.org,Read to a Child Read Aloud Mentoring Program,"Volunteer mentors, usually from nearby partner corporations and some from the Community, read aloud 1:1 to students in person at the school or virtually via Zoom. Our Program Coordinator will facilitate the read aloud sessions in the school or she  will host the sessions on Zoom and manage contacts and logistics with the assistance of teachers and school personnel. Students in grades K-4 are referred by their teachers for the program. This will include contact with teachers directly to set up schedules, possibly change schedules, obtain teacher referrals for the program, or consult about a student in the program, and gather student assessments at the end of the program year. The program will run from from October to end of May/early June. ",School Day,NOT_OST,,False,False,False,True,True,False,"'Academic Support & Enrichment','Social Emotional & Behavioral Health'",'Literacy',,No,Read to a Child covers all costs associated with the program.,35.0
00350229,Tobin K-8 School,101426,Tobin K-8 School,Read to a Child,www.readtoachild.org,Read to a Child Read Aloud Mentoring Program,"Volunteer mentors, usually from nearby partner corporations and some from the Community, read aloud 1:1 to students in person at the school or virtually via Zoom. Our Program Coordinator will facilitate the read aloud sessions in the school or she  will host the sessions on Zoom and manage contacts and logistics with the assistance of teachers and school personnel. Students in grades K-4 are referred by their teachers for the program. This will include contact with teachers directly to set up schedules, possibly change schedules, obtain teacher referrals for the program, or consult about a student in the program, and gather student assessments at the end of the program year. The program will run from from October to end of May/early June. ",School Day,NOT_OST,,False,False,False,True,True,True,"'Academic Support & Enrichment','Social Emotional & Behavioral Health'",'Literacy',,No,Read to a Child covers all costs associated with the program.,40.0
00350326,Gardner Pilot Academy,101279,Gardner Pilot Academy,Read to a Child,www.readtoachild.org,Read to a Child Read Aloud Mentoring Program,"Volunteer mentors, usually from nearby partner corporations and some from the Community, read aloud 1:1 to students in person at the school or virtually via Zoom. Our Program Coordinator will facilitate the read aloud sessions in the school or she  will host the sessions on Zoom and manage contacts and logistics with the assistance of teachers and school personnel. Students in grades K-4 are referred by their teachers for the program. This will include contact with teachers directly to set up schedules, possibly change schedules, obtain teacher referrals for the program, or consult about a student in the program, and gather student assessments at the end of the program year. The program will run from from October to end of May/early June. ",School Day,NOT_OST,"'K2','1','2','3'",True,True,False,True,True,True,"'Academic Support & Enrichment','Social Emotional & Behavioral Health'",'Literacy',"'Tuesday','Thursday'",No,Read to a Child covers all costs associated with the program.,28.0
00350012,Boston Teachers Union Elementary Pilot School,101266,Boston Teachers Union K-8 School,Rehearsal for Life,www.rehearsalforlife.org,Urban Improv School Residencies,"Urban Improv’s School Workshop Series consists of a sequential 4th-8th grade social and emotional learning curriculum delivered during the school day. Digital content using a ""choose-your-own-adventure"" model will be available with live interactions with Urban Improv ensemble members. Supplementary activities/assignments are also provided for non-screen time engagement. Classes explore over 40 topics which include creativity, self-esteem, bullying, fairness, peer pressure, snitching, self-advocacy, homophobia, responsibility, electronic addiction, nutrition, and many more. 
",School Day,NOT_OST,"'4','5','6','7','8'",False,True,True,True,True,True,"'Arts Programming','Social, Emotional & Behavioral Health'",,"'Tuesday','Wednesday','Thursday'",No,,125.0
00350286,Quincy Elementary School,101398,Quincy Elementary School,Rehearsal for Life,www.rehearsalforlife.org,Urban Improv School Residencies,"Urban Improv’s School Workshop Series consists of a sequential 4th-8th grade social and emotional learning curriculum delivered during the school day. Digital content using a ""choose-your-own-adventure"" model will be available with live interactions with Urban Improv ensemble members. Supplementary activities/assignments are also provided for non-screen time engagement. Classes explore over 40 topics which include creativity, self-esteem, bullying, fairness, peer pressure, snitching, self-advocacy, homophobia, responsibility, electronic addiction, nutrition, and many more. 
",School Day,NOT_OST,"'4','5'",False,True,False,True,True,False,"'Arts Programming','Social, Emotional & Behavioral Health'",,'Thursday',No,,300.0
00350153,Hennigan Elementary School,101299,Hennigan Elementary School,"Sandy 'Spin' Slade, Inc. DBA Skillastics",www.skillastics.com,Skillastics Physical Activity Program,"Sandy Spin Slade, Inc., DBA Skillastics® has been a cornerstone in the world of after-school programming and physical education for over 23 years.  Our innovative approach to simplifying physical activity is currently used in over 25,000 after-school programs, physical education classes, and community-based organizations nationwide. 
From the start, we set out to create a user-friendly curriculum that removed the common physical activity barriers faced by after-school program leaders and educators. Skillastics® makes physical activity sessions easy to implement through step-by-step lesson plans, reducing staff stress and frustration while ensuring lots of fun for kids.  

Skillastics® is extremely versatile, offering a range of activities that focus on fitness, sport skill development, social-emotional learning (SEL), and character education.  Each module is designed to be adaptable, whether sessions take place indoors or outdoors, with or without equipment, allowing for flexibility to meet the specific needs of different groups.
We pride ourselves in our commitment to continuous support and professional development.  We provide extensive online resources and ongoing training that ensure staff are well-equipped on delivering effective and engaging physical activity lessons.  
The blend of simplicity, variety, and long-term support has made Skillastics® a trusted resource in promoting physical & mental health, collaboration, and skill-building among children of all ages.",,NaN_UNVERIFIED,"'K0','K1','K2','1','2'",True,True,False,True,True,True,,,"'Monday','Tuesday','Wednesday','Thursday','Friday'",No,,100.0
00350286,Quincy Elementary School,101398,Quincy Elementary School,Science from Scientists,http://sciencefromscientists.org/,In-School Module-Based STEM Enrichment Program,"Our core program is the In-School Module-Based (ISMB) Science, Technology, Engineering, and Math (STEM) enrichment program. In this program, SciSci partners with elementary and middle schools that serve students in our target population: grades 2-8. In-person, SciSci sends the same two real, charismatic scientists into each of these Partner schools to see the same group of students every other week throughout the entire school year. Topics include chemistry, physics, biology, computer technology, engineering design, and more. All lessons are written in the 5E Instructional Model for inquiry-based learning and are informed by the Next Generation Science Standards (NGSS), the national K-12 Framework for Science Education, and the Massachusetts Science and Technology/Engineering (STE) Framework.",School Day,NOT_OST,'3',False,True,False,True,True,False,'Academic Support & Enrichment','Career Speakers','Wednesday',No,"N/A
There is no cost to students. See description below for ""Explanation of Fees""",125.0
00350346,Warren-Prescott K-8 School,101434,Warren/Prescott K-8 School,Science from Scientists,http://sciencefromscientists.org/,In-School Module-Based STEM Enrichment Program,"Our core program is the In-School Module-Based (ISMB) Science, Technology, Engineering, and Math (STEM) enrichment program. In this program, SciSci partners with elementary and middle schools that serve students in our target population: grades 2-8. In-person, SciSci sends the same two real, charismatic scientists into each of these Partner schools to see the same group of students every other week throughout the entire school year. Topics include chemistry, physics, biology, computer technology, engineering design, and more. All lessons are written in the 5E Instructional Model for inquiry-based learning and are informed by the Next Generation Science Standards (NGSS), the national K-12 Framework for Science Education, and the Massachusetts Science and Technology/Engineering (STE) Framework.",School Day,NOT_OST,"'5','8'",False,True,True,True,True,True,'Academic Support & Enrichment','Career Speakers','Thursday',No,"N/A
There is no cost to students. See description below for ""Explanation of Fees""",100.0
00350266,Henderson K-12 Inclusion School Lower,101373,Henderson Inclusion School K-8,Science from Scientists,http://sciencefromscientists.org/,In-School Module-Based STEM Enrichment Program,"Our core program is the In-School Module-Based (ISMB) Science, Technology, Engineering, and Math (STEM) enrichment program. In this program, SciSci partners with elementary and middle schools that serve students in our target population: grades 2-8. In-person, SciSci sends the same two real, charismatic scientists into each of these Partner schools to see the same group of students every other week throughout the entire school year. Topics include chemistry, physics, biology, computer technology, engineering design, and more. All lessons are written in the 5E Instructional Model for inquiry-based learning and are informed by the Next Generation Science Standards (NGSS), the national K-12 Framework for Science Education, and the Massachusetts Science and Technology/Engineering (STE) Framework.",School Day,NOT_OST,"'4','5'",False,True,False,True,True,False,'Academic Support & Enrichment','Career Speakers','Wednesday',No,"N/A
There is no cost to students. See description below for ""Explanation of Fees""",100.0
00350363,Melvin H. King South End Academy,101079,Mel H King South End Academies,Science from Scientists,http://sciencefromscientists.org/,In-School Module-Based STEM Enrichment Program,"Our core program is the In-School Module-Based (ISMB) Science, Technology, Engineering, and Math (STEM) enrichment program. In this program, SciSci partners with elementary and middle schools that serve students in our target population: grades 2-8. In-person, SciSci sends the same two real, charismatic scientists into each of these Partner schools to see the same group of students every other week throughout the entire school year. Topics include chemistry, physics, biology, computer technology, engineering design, and more. All lessons are written in the 5E Instructional Model for inquiry-based learning and are informed by the Next Generation Science Standards (NGSS), the national K-12 Framework for Science Education, and the Massachusetts Science and Technology/Engineering (STE) Framework.",School Day,NOT_OST,"'3','4','5','6','7','8','9','10','11','12'",False,True,True,True,True,True,'Academic Support & Enrichment','Career Speakers',"'Monday','Tuesday','Wednesday'",No,"N/A
There is no cost to students. See description below for ""Explanation of Fees""",60.0
00350240,Murphy K-8 School,101366,Murphy K-8 School,Science from Scientists,http://sciencefromscientists.org/,In-School Module-Based STEM Enrichment Program,"Our core program is the In-School Module-Based (ISMB) Science, Technology, Engineering, and Math (STEM) enrichment program. In this program, SciSci partners with elementary and middle schools that serve students in our target population: grades 2-8. In-person, SciSci sends the same two real, charismatic scientists into each of these Partner schools to see the same group of students every other week throughout the entire school year. Topics include chemistry, physics, biology, computer technology, engineering design, and more. All lessons are written in the 5E Instructional Model for inquiry-based learning and are informed by the Next Generation Science Standards (NGSS), the national K-12 Framework for Science Education, and the Massachusetts Science and Technology/Engineering (STE) Framework.",School Day,NOT_OST,'5',False,True,False,True,True,True,'Academic Support & Enrichment','Career Speakers','Thursday',No,"N/A
There is no cost to students. See description below for ""Explanation of Fees""",110.0
00350507,Boston International High School & Newcomers Academy,101649,Boston International Newcomers Academy,SparkShare,www.sparkshare.org/,SparkShare,"Through cross-community collaboration, young people gain insights and connections that help them achieve their goals while building skills as bridge-building leaders. SparkShare believes that creating healthier communities requires leaders who can work across differences and understand how individual projects connect to broader systems of wellbeing. We utilize a human-centered design framework that teaches youth to listen deeply, understand different perspectives, and create solutions that
truly serve their communities.

We activate our network through:
-Three Annual Summits that bring together youth from diverse communities for transformative skill-building experiences in brainstorming, storytelling, and visioning

-Train-the-Trainer Programs that equip adult youth leaders with human-centered design
facilitation skills to support their teams year-round

-SparkShare Accelerator that provides direct weekly coaching to youth teams using our
design thinking toolkit to advance their community health initiatives

-Healthcare Partnerships that connect youth teams with health expertise and amplify their
impact on community wellbeing",,NaN_UNVERIFIED,"'9','10','11','12'",False,False,False,False,False,False,'Academic Support & Enrichment','Service-Learning',"'Wednesday','Saturday'",No,,20.0
00350376,King Elementary School,101534,King K-8 School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday'",No,,474.0
00350302,Adams Elementary School,101203,Adams Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday'",No,,1000.0
00350003,Baldwin Early Learning Pilot Academy,101367,Baldwin Early Learning Pilot Academy,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,False,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350258,Ohrenberger School,101376,Beethoven Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,False,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
,,,Boston Green Academy,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,,,,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350505,Brighton High School,101624,Brighton High School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,False,False,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350581,Community Academy of Science and Health,101656,Community Academy of Science and Health,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,False,False,False,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350515,Charlestown High School,101630,Charlestown High School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,False,False,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350154,Chittick Elementary School,101247,Chittick Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350146,Condon K-8 School,101251,Condon Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350122,Conley Elementary School,101253,Conley Elementary School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350020,Curley K-8 School,101256,Curley K-8 School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350530,East Boston High School,101641,East Boston High School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,False,False,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350096,Eliot K-8 Innovation School,101261,Eliot K-8 School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350077,Haley Pilot School,101293,Haley Pilot School,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,True,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350010,Haynes Early Education Center,101401,Haynes Early Education Center,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,False,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
00350266,Henderson K-12 Inclusion School Lower,101373,Henderson Inclusion School 9-12,Special Olympics Massachusetts,www.specialolympicsma.org,Special Olympics Unified Champion Schools,"Special Olympics and Boston Public School Athletics Department will provide sports training and competition program in the sports of soccer, basketball and track and field.",School Day,NOT_OST,"'K0','K1','K2','1','2','3','4','5','6','7','8','9','10','11','12','Alternative Education'",True,True,True,True,True,False,"'Physical Health & Wellness','Social Emotional & Behavioral Health'","'Physical Activity','Social Emotional Learning'","'Monday','Tuesday','Wednesday','Thursday','Friday','Saturday','Sunday'",No,,1000.0
